Time Stamp,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Transformed accelerometer X,Transformed accelerometer Y,Transformed accelerometer Z,Transformed gyroscope X,Transformed gyroscope Y,Transformed gyroscope Z,Gravity X,Gravity Y,Gravity Z, Universal Time Stamp
4.17,-0.00047433,-0.02707511,0.01454663,-0.11271590,-0.00419243,-0.01154935,0.02251157,-0.01266541,0.01666456,-0.05113396,0.03441285,0.09516781,0.83902121,0.52597636,-0.13925692,1689771122731
4.20,0.01000530,-0.02590811,-0.01896846,-0.31608608,0.00290587,-0.03947282,-0.00201699,-0.03346394,0.00268984,-0.15451302,0.10445216,0.25824878,0.83882606,0.52718979,-0.13580166,1689771122731
4.23,0.01679659,-0.02114302,0.02740896,-0.53712654,-0.05006777,-0.03750026,0.03763677,-0.00796602,0.00064769,-0.21442536,0.15397234,0.47194518,0.83821452,0.52999306,-0.12846814,1689771122731
4.27,0.00821650,-0.00274426,0.00719221,-0.47146729,-0.07478625,-0.02171166,0.01019191,-0.00148991,-0.00454697,-0.16494265,0.11985144,0.43217512,0.83788341,0.53204107,-0.12199952,1689771122731
4.30,0.01510948,-0.00317949,-0.01770599,-0.34571043,-0.05075425,-0.00392090,-0.00792698,-0.01785544,-0.01304814,-0.11183749,0.09824034,0.31614597,0.83749092,0.53354448,-0.11806693,1689771122731
4.33,0.01810181,-0.01600802,0.02567065,-0.45460021,-0.10985547,0.02786610,0.03463596,-0.00545424,-0.00367639,-0.10093385,0.11589048,0.44259220,0.83742815,0.53453207,-0.11397348,1689771122731
4.37,0.01505339,-0.01928616,0.03576601,-0.54179037,-0.19833216,0.04147330,0.04328476,-0.00122838,0.00163986,-0.08449383,0.09417089,0.56443345,0.83734840,0.53559768,-0.10946617,1689771122731
4.40,0.01705778,-0.02871031,-0.00010915,-0.49069402,-0.24054997,0.04156693,0.01780319,-0.02823313,0.00109449,-0.04748790,0.04316594,0.54429249,0.83738887,0.53604978,-0.10691621,1689771122731
4.43,0.02314860,-0.05844116,-0.01755227,-0.60166526,-0.29314443,0.06596040,0.01752269,-0.06204595,0.01012744,-0.04553637,0.06319390,0.66799587,0.83732527,0.53651428,-0.10506763,1689771122731
4.47,0.02642113,-0.07445800,0.00274713,-0.84202725,-0.44627565,0.11383392,0.04226958,-0.06430133,0.01811737,-0.02908797,0.07470659,0.95640097,0.83750105,0.53672296,-0.10257036,1689771122731
4.50,0.02575511,-0.01480246,-0.05559485,-0.80971390,-0.56038886,0.15983947,-0.03123866,-0.05122619,-0.01931966,0.06903351,0.00120341,0.99521548,0.83824342,0.53570688,-0.10181506,1689771122732
4.53,0.03445274,-0.04345524,-0.11019587,-0.90820533,-0.72548974,0.19312155,-0.06233894,-0.10505185,-0.01721752,0.12698528,-0.06671171,1.16956937,0.83903670,0.53394896,-0.10448026,1689771122732
4.57,0.04126501,0.00191754,-0.12592125,-1.08737624,-0.95159125,0.18549353,-0.09141786,-0.08220831,-0.04946926,0.14202786,-0.17210358,1.43962818,0.83945715,0.53224689,-0.10965946,1689771122732
4.60,0.04196697,0.06613886,-0.26386535,-1.01227391,-1.13056421,0.10527501,-0.23185489,-0.10793109,-0.10175801,0.16220070,-0.38394473,1.46295390,0.83793128,0.53267717,-0.11885582,1689771122732
4.63,0.06243712,0.09855062,-0.31433541,-0.91159910,-1.29031539,-0.03451383,-0.27682539,-0.11908005,-0.14698644,0.12651380,-0.62438503,1.44611739,0.83409309,0.53505540,-0.13418168,1689771122732
4.67,0.09010750,0.10166967,-0.29079086,-0.97545993,-1.53561652,-0.13721290,-0.24298250,-0.11644777,-0.17439847,0.08358774,-0.84211995,1.61626564,0.82656431,0.54125941,-0.15436929,1689771122732
4.70,0.08709913,0.15175021,-0.30116546,-0.91445285,-1.74016035,-0.27963409,-0.26512298,-0.08644563,-0.20869111,0.03495145,-1.09811050,1.65393742,0.81489384,0.55108500,-0.17959346,1689771122732
4.73,0.11451411,0.18628520,-0.33012435,-0.47022721,-1.81041908,-0.38403535,-0.27865369,-0.09125878,-0.26612347,0.14366756,-1.37706010,1.31502059,0.79855645,0.56371486,-0.21102881,1689771122732
4.77,0.11493558,0.19727176,-0.29808357,-0.23862681,-1.90517175,-0.53729612,-0.24330797,-0.06850896,-0.27764709,0.14296385,-1.62206982,1.15054774,0.77765793,0.57694405,-0.24976827,1689771122732
4.80,0.13258040,0.22002947,-0.28588131,-0.07299180,-1.98855281,-0.66096002,-0.21576676,-0.05490200,-0.31328761,0.14771453,-1.81436130,1.04058238,0.75087285,0.59262311,-0.29152673,1689771122732
4.83,0.16343307,0.23708379,-0.36315784,0.67616260,-2.07232857,-0.72270250,-0.23751118,-0.10032737,-0.38513059,0.56790383,-2.16343280,0.52065749,0.71901315,0.60507929,-0.34190527,1689771122732
4.87,0.22371501,0.24711156,-0.30613711,0.61901951,-2.30867434,-0.80224669,-0.13211456,-0.07355115,-0.42657758,0.55607560,-2.36539746,0.67263428,0.68045968,0.61320943,-0.40118429,1689771122732
4.90,0.25086284,0.25146759,-0.31764072,0.60781968,-2.45421267,-0.78545052,-0.08792844,-0.08038628,-0.46137877,0.60507823,-2.45689797,0.77914682,0.63460457,0.62160981,-0.45921499,1689771122732
4.93,0.30199659,0.26159120,-0.28398114,1.11413252,-2.45114112,-0.69088966,0.00534818,-0.05383081,-0.48718664,1.04575043,-2.52385082,0.51312343,0.58493561,0.62195367,-0.52059972,1689771122732
4.97,0.34092301,0.31479239,-0.22495562,1.18729722,-2.46147180,-0.79504085,0.09630454,0.03146633,-0.50563137,1.06105670,-2.60768819,0.41800602,0.53041476,0.61434579,-0.58415717,1689771122732
5.00,0.36410171,0.26067299,-0.18788660,1.04310405,-2.59115028,-0.83491051,0.18248345,0.02539586,-0.44930688,0.96095132,-2.69757493,0.54668406,0.46818876,0.60651451,-0.64260370,1689771122732
5.03,0.36260712,0.24158651,-0.13401169,1.11531246,-2.65381861,-0.77118343,0.24079719,0.06008817,-0.38237837,1.07469552,-2.71433836,0.59899564,0.40008801,0.59613621,-0.69609714,1689771122732
5.07,0.35186791,0.23499620,-0.08646977,1.47755218,-2.54834032,-0.63697428,0.27569848,0.10245338,-0.31623554,1.45185895,-2.59304922,0.50113506,0.33064225,0.57535225,-0.74809468,1689771122732
5.10,0.37514204,0.21961021,0.03096420,1.43919313,-2.54759669,-0.60542411,0.35152849,0.17038082,-0.19317627,1.42827074,-2.57036764,0.53039328,0.26151544,0.54520601,-0.79646730,1689771122732
5.13,0.40515465,0.16380644,0.15093827,1.04487634,-2.64087725,-0.51942056,0.41704882,0.19639488,-0.03556017,1.06733529,-2.57934276,0.73728099,0.18908337,0.51806295,-0.83418125,1689771122732
5.17,0.37528592,0.13169393,0.17280954,0.83915299,-2.60400891,-0.60190713,0.38829910,0.18878158,0.04038907,0.84416369,-2.58202744,0.68399879,0.11351383,0.49797517,-0.85972983,1689771122732
5.20,0.35007432,0.10760611,0.21529764,1.05855358,-2.41411495,-0.51353836,0.35737637,0.19325693,0.12416950,1.06149660,-2.37959417,0.65035750,0.04042829,0.47421142,-0.87948227,1689771122732
5.23,0.33455089,0.07281432,0.25533462,1.33604276,-2.22316718,-0.39670336,0.32765882,0.18048332,0.20612485,1.33202191,-2.16035275,0.66592025,-0.02832256,0.44245958,-0.89634109,1689771122732
5.27,0.31525457,0.05022117,0.31831467,1.30185628,-2.06911826,-0.39770553,0.28575211,0.18092983,0.29806370,1.29240628,-2.02725066,0.59513916,-0.09140845,0.40497890,-0.90974534,1689771122732
5.30,0.31806850,0.00886092,0.37109303,0.97634137,-2.03683186,-0.29938075,0.25823862,0.15553612,0.38480835,0.95008860,-1.97247223,0.63106280,-0.15164125,0.37175417,-0.91586232,1689771122732
5.33,0.24975760,-0.02549368,0.40064317,0.67989612,-1.88665628,-0.20918375,0.15912915,0.12497845,0.42731960,0.63629828,-1.81426998,0.60748452,-0.20949000,0.34782019,-0.91385722,1689771122732
5.37,0.22673336,-0.06086501,0.40745467,0.72553730,-1.57735670,-0.05269486,0.11034757,0.08652293,0.44885306,0.64321421,-1.47310487,0.65838651,-0.25935701,0.32844299,-0.90821761,1689771122732
5.40,0.22568128,-0.07775056,0.38889194,0.92374247,-1.37476325,0.19379447,0.09574269,0.05606715,0.44261037,0.75728576,-1.20333722,0.87139444,-0.29756576,0.30644915,-0.90418118,1689771122732
5.43,0.14775950,-0.05980057,0.42930537,1.08327377,-1.16560149,0.27018926,-0.00594862,0.07079844,0.45239836,0.87398111,-0.98777475,0.93035971,-0.33132309,0.28151062,-0.90054250,1689771122732
5.47,0.13036120,-0.06108981,0.37930280,0.93978661,-0.94208235,0.28680560,-0.01663102,0.04423347,0.40294346,0.72921296,-0.79120152,0.83380098,-0.35675621,0.25562397,-0.89854407,1689771122732
5.50,0.10766247,-0.08995940,0.39085776,0.33722484,-0.82075769,0.31193554,-0.05271171,0.01250948,0.41172646,0.15405274,-0.70372238,0.60473971,-0.37836897,0.24175367,-0.89352787,1689771122732
5.53,0.11104727,-0.09284723,0.37959272,-0.04332612,-0.76237983,0.35005206,-0.05367717,0.00794297,0.40261446,-0.21766612,-0.65570615,0.47781534,-0.39698207,0.24290203,-0.88510108,1689771122732
5.57,0.06014815,-0.08038647,0.33778256,0.11082701,-0.47638890,0.53195453,-0.08835379,0.00954928,0.34099745,-0.14352096,-0.32235066,0.63063176,-0.41068864,0.24872129,-0.87719589,1689771122732
5.60,0.02710980,-0.03613989,0.29891282,0.32149971,-0.25797030,0.41350007,-0.10178079,0.04049810,0.28176317,0.10554066,-0.12956166,0.55943542,-0.41617879,0.24745874,-0.87496251,1689771122732
5.63,0.03059742,-0.06757723,0.27849013,0.27215198,-0.14145198,0.37693244,-0.09269990,0.00445842,0.27284883,0.08090500,-0.02971719,0.47825171,-0.41914758,0.24488422,-0.87426943,1689771122733
5.67,0.07965314,-0.01644176,0.25001365,0.30293411,-0.02081850,0.37680677,-0.03332626,0.04878094,0.25618657,0.11578562,0.08722182,0.46170539,-0.41858175,0.24164611,-0.87544072,1689771122746
5.70,0.08874488,-0.01611473,0.21401232,0.15538907,0.06904738,0.34087875,-0.00917518,0.04052995,0.22849454,0.00316842,0.15710379,0.34701584,-0.41542062,0.24031200,-0.87731171,1689771122776
5.73,0.05692965,-0.03352621,0.20728153,-0.00430461,0.15122055,0.31019661,-0.03494439,0.02099921,0.21370201,-0.12308840,0.22171638,0.23409232,-0.41006419,0.24336497,-0.87898856,1689771122807
5.77,0.05025110,0.00076176,0.16432750,0.03857250,0.24673091,0.17375350,-0.02032774,0.04367330,0.16495062,-0.02187039,0.28347984,0.10823642,-0.40330935,0.24520981,-0.88159728,1689771122837
5.80,0.07744589,-0.04822770,0.16677749,-0.20423290,0.24746223,0.21025959,0.00259210,-0.00107360,0.19008061,-0.25747821,0.28100408,0.04358218,-0.39522579,0.24897222,-0.88419992,1689771122867
5.83,0.07353130,-0.01832294,0.10115969,-0.30128008,0.34701818,0.21618095,0.02774354,0.01234139,0.12269414,-0.34255903,0.37466293,-0.01437049,-0.38571122,0.25831306,-0.88572073,1689771122896
5.87,0.09812438,-0.03955474,0.10727334,-0.38728234,0.37684453,0.31462735,0.04859469,-0.00372523,0.14256655,-0.45604368,0.42658611,0.03222166,-0.37409523,0.27061847,-0.88702786,1689771122927
5.90,0.09193078,-0.01644811,0.04897070,-0.29069331,0.46421340,0.29946259,0.06709429,0.00308276,0.08129447,-0.35351468,0.51361474,0.03002987,-0.36013487,0.28320217,-0.88887537,1689771122957
5.93,0.05465379,-0.04158840,0.04987365,-0.41768077,0.47364014,0.30367202,0.03174976,-0.02196319,0.07558825,-0.47060604,0.51898889,-0.01376217,-0.34516624,0.29575393,-0.89072436,1689771122987
5.97,0.06268990,-0.01103836,-0.02796751,-0.50635427,0.47481990,0.35701567,0.06770483,-0.01579249,-0.00083935,-0.56907400,0.53427794,0.00326061,-0.32923082,0.31210944,-0.89117604,1689771123017
6.00,0.06223398,0.01481122,-0.06916195,-0.37224856,0.43358260,0.33978692,0.08149202,-0.00530768,-0.04697548,-0.43589499,0.50007413,0.04403903,-0.31360766,0.32762644,-0.89124137,1689771123048
6.03,0.05647245,0.03089368,-0.06874484,-0.32389492,0.42740190,0.22483613,0.07601405,0.00870471,-0.05491360,-0.35288244,0.46031648,-0.04140427,-0.29896548,0.33946756,-0.89184159,1689771123078
6.07,0.04022971,-0.01051763,-0.07464206,-0.37217662,0.37989616,0.20391221,0.05926500,-0.03390301,-0.05136860,-0.39423402,0.40699429,-0.05789568,-0.28575927,0.35106319,-0.89168173,1689771123108
6.10,0.02748722,-0.00697184,-0.09382111,-0.34027272,0.36496723,0.20879672,0.05167972,-0.03903627,-0.07356582,-0.36479087,0.39746327,-0.03915667,-0.27332193,0.36225739,-0.89110309,1689771123138
6.13,0.02986911,-0.01673055,-0.12299377,-0.12330903,0.37396982,0.20713118,0.06008706,-0.05959038,-0.09559327,-0.15383385,0.41726490,0.01367564,-0.26143685,0.37081069,-0.89115107,1689771123168
6.17,0.02924684,0.00676513,-0.12917060,0.07295215,0.35227573,0.17924002,0.06084813,-0.04036533,-0.11069929,0.04310054,0.39679669,0.04734890,-0.24952309,0.37214103,-0.89400744,1689771123198
6.20,0.03226289,0.00347844,-0.09492576,-0.08336273,0.27348724,0.18641840,0.05414374,-0.03069138,-0.07867902,-0.11254282,0.31905579,0.04509932,-0.23901984,0.37326097,-0.89640713,1689771123229
6.23,0.03196369,0.02259621,-0.09713012,-0.17082262,0.22364554,0.19385546,0.05447292,-0.01440524,-0.08827070,-0.20040586,0.27227549,0.04981151,-0.23025203,0.37849626,-0.89650691,1689771123259
6.27,0.01249574,0.04114833,-0.11853325,-0.06623759,0.20143233,0.16921087,0.04038648,-0.00691218,-0.11925022,-0.09309261,0.24770813,0.05974254,-0.22244179,0.38330534,-0.89643556,1689771123289
6.30,0.00329737,0.03766090,-0.09524482,0.04029988,0.17805429,0.10439631,0.02540406,-0.00172082,-0.09925958,0.02457093,0.20607445,0.03399395,-0.21568482,0.38422930,-0.89769030,1689771123319
6.33,0.02171880,0.06299087,-0.09498727,0.02415007,0.13033450,0.03874737,0.04388677,0.02259632,-0.10500236,0.02097150,0.13612649,-0.01007175,-0.21051617,0.38360330,-0.89918381,1689771123349
6.37,0.01109691,0.05829176,-0.09020770,-0.00848793,0.07262139,-0.04163136,0.03203749,0.01965580,-0.10122128,0.00340341,0.05068154,-0.06707369,-0.20782883,0.38345009,-0.89987403,1689771123379
6.40,0.02750525,0.04675227,-0.07789916,0.03184517,0.02494211,-0.04645012,0.04497520,0.01447839,-0.08232983,0.04179084,0.00656854,-0.04476849,-0.20719311,0.38276729,-0.90031117,1689771123410
6.43,0.00422008,0.01859713,-0.06831378,0.06139150,0.03634719,-0.07279935,0.01904924,-0.00868447,-0.06776534,0.07659644,0.00837426,-0.06672808,-0.20716234,0.38112202,-0.90101600,1689771123440
6.47,0.03147025,0.00037831,-0.04654163,-0.00056486,-0.03055701,-0.04473296,0.04043960,-0.01603861,-0.03555341,0.00747078,-0.04526493,-0.02881599,-0.20772490,0.38020635,-0.90127331,1689771123470
6.50,0.02100059,-0.00845936,-0.03536302,0.02990913,-0.02648783,-0.03466681,0.02755345,-0.02037761,-0.02426292,0.03535909,-0.03640014,-0.01492359,-0.20892820,0.37999552,-0.90108401,1689771123500
6.53,0.02469622,-0.00732863,-0.02838874,0.11967786,-0.03564418,-0.04529702,0.02977927,-0.01647692,-0.01764196,0.12492727,-0.04509188,-0.00224015,-0.20999932,0.37794930,-0.90169543,1689771123530
6.57,0.02209133,-0.01093301,-0.01488984,0.19806890,-0.04522726,-0.02583479,0.02426518,-0.01477263,-0.00471540,0.19701672,-0.04336881,0.03532409,-0.21107180,0.37281039,-0.90358239,1689771123560
6.60,0.01825909,-0.01560324,0.00255060,0.15204811,-0.02642006,-0.03643282,0.01665184,-0.01281972,0.01190515,0.15510787,-0.03171910,0.00891321,-0.21189350,0.36696732,-0.90577930,1689771123591
6.63,0.03286807,-0.01661804,0.01563877,0.04692870,-0.04201211,-0.00822726,0.02811016,-0.00842285,0.02720138,0.04586533,-0.04018052,0.01780183,-0.21176249,0.36474726,-0.90670621,1689771123623
6.67,0.02045868,-0.01558197,0.00721467,0.06709871,-0.04522304,0.01851325,0.01782577,-0.01106256,0.01653083,0.05978923,-0.03267626,0.04740898,-0.21149908,0.36303976,-0.90745264,1689771123651
6.70,0.00870883,-0.01452774,0.01662362,0.05795464,-0.03518843,0.02492610,0.00440999,-0.00719240,0.02218254,0.04992166,-0.02148137,0.04758838,-0.21140696,0.36073434,-0.90839303,1689771123681
6.73,0.02034329,-0.01178592,0.02689964,0.01297638,-0.02897496,0.03684772,0.01372946,-0.00049116,0.03297891,0.00375311,-0.01322393,0.04665545,-0.21083437,0.36005244,-0.90879655,1689771123711
6.77,0.01597251,-0.00301704,0.03217494,0.05345776,-0.03145951,0.03568356,0.00868586,0.00938631,0.03370317,0.04342410,-0.01438021,0.05503005,-0.21114805,0.35941651,-0.90897542,1689771123741
6.80,0.00616913,0.00188729,0.01528138,0.16498734,0.02000399,0.03331000,0.00287419,0.00744875,0.01453945,0.15489656,0.03703602,0.05801661,-0.21106452,0.35625169,-0.91023982,1689771123772
6.83,0.01760468,0.00000864,0.02603602,0.17365083,0.02654409,0.06459087,0.01174184,0.00985421,0.02743762,0.15714227,0.05426721,0.08597998,-0.20965217,0.35207260,-0.91219020,1689771123802
6.87,0.01711349,0.00210518,0.03142703,0.14277507,0.02227873,0.08245578,0.01026319,0.01358247,0.03154592,0.12322101,0.05504044,0.09729928,-0.20818442,0.34880114,-0.91378176,1689771123832
6.90,0.00091191,-0.01226851,0.02701616,0.09719720,0.03205803,0.06542730,-0.00515327,-0.00209017,0.02915984,0.08270218,0.05638298,0.06882625,-0.20673808,0.34693947,-0.91481823,1689771123862
6.93,0.00963616,-0.01414263,0.03191113,0.13119783,0.08681804,0.11090659,0.00239795,-0.00191259,0.03608022,0.10890905,0.12447827,0.09846060,-0.20400299,0.34469372,-0.91628003,1689771123892
6.97,0.02458616,-0.00136924,0.01528364,0.23793559,0.09391230,0.17589031,0.02096580,0.00480784,0.01942327,0.20111654,0.15673326,0.17707933,-0.20010836,0.34142652,-0.91835970,1689771123922
7.00,-0.00538111,0.04256564,0.01356179,0.23619854,0.13924271,0.07545947,-0.00647484,0.04443887,-0.00282409,0.22147436,0.16446080,0.06909537,-0.19573009,0.33522663,-0.92158175,1689771123953
7.03,0.00444856,0.01668757,0.03662747,0.11289816,0.11388104,0.07056345,-0.00209618,0.02802459,0.02915588,0.10099893,0.13449324,0.04903945,-0.19139962,0.33154842,-0.92381918,1689771123983
7.07,-0.00756732,0.02474016,0.02449971,0.04923646,0.11637234,0.04063662,-0.01122584,0.03119644,0.01305138,0.04446840,0.12478666,0.00830283,-0.18753192,0.33094212,-0.92482924,1689771124013
7.10,0.01321732,0.03068930,-0.00439709,0.07188614,0.12757364,0.04908628,0.01476592,0.02788650,-0.01183957,0.06565789,0.13884605,0.01621510,-0.18361259,0.33231723,-0.92512256,1689771124043
7.13,0.01255573,0.03668162,-0.02674091,0.09348225,0.10297162,0.01811371,0.01831532,0.02604183,-0.03470787,0.09184971,0.10598744,-0.00069621,-0.18046382,0.33337447,-0.92536169,1689771124073
7.17,-0.00138302,0.02058518,-0.02807915,0.08980338,0.08952643,-0.04076001,0.00428387,0.01001806,-0.03309665,0.09835028,0.07358893,-0.05150630,-0.17841166,0.33268625,-0.92600709,1689771124103
7.20,0.01542309,-0.00385493,-0.04996800,0.11920413,0.06265926,-0.02281184,0.02387640,-0.01974363,-0.04230414,0.12320752,0.05513455,-0.02088721,-0.17651050,0.33176625,-0.92670125,1689771124134
7.23,0.00610697,-0.00259250,-0.03978175,0.16211499,0.07080534,-0.04006819,0.01288136,-0.01533010,-0.03500946,0.16865464,0.05850913,-0.03213133,-0.17465594,0.32839811,-0.92825103,1689771124164
7.27,0.01798269,-0.01854706,-0.02857423,0.03778743,0.03236958,-0.05128678,0.02211771,-0.02630570,-0.01739753,0.04704629,0.01499691,-0.05165029,-0.17354642,0.32563013,-0.92943352,1689771124194
7.30,0.03171666,-0.02433309,-0.02561420,0.01632160,0.01871182,-0.00953108,0.03495111,-0.03039492,-0.01042601,0.01826375,0.01507196,-0.01210950,-0.17319652,0.32459548,-0.92986065,1689771124224
7.33,0.02441557,-0.01604533,-0.02135485,-0.00481929,0.01837729,0.00421459,0.02725931,-0.02138873,-0.01044292,-0.00493932,0.01860283,-0.00287241,-0.17260928,0.32433382,-0.93006110,1689771124254
7.37,0.01645991,-0.01601741,-0.01910615,0.02198346,0.01936807,0.01539689,0.01902872,-0.02085444,-0.00977400,0.01956079,0.02392993,0.01184029,-0.17171846,0.32334459,-0.93057030,1689771124284
7.40,0.01532988,-0.00277394,-0.02757239,0.02482571,0.01466772,0.01373288,0.01971864,-0.01104064,-0.02218595,0.02252809,0.01899555,0.01231684,-0.17037483,0.32091963,-0.93165606,1689771124315
7.43,0.00982110,-0.00667280,-0.02981377,-0.03175125,-0.02467094,0.00017901,0.01455368,-0.01558136,-0.02398442,-0.03200130,-0.02420025,0.00266344,-0.16996247,0.31993568,-0.93206972,1689771124345
7.47,0.00623055,-0.00031999,-0.02998745,0.00543343,-0.02542368,-0.01017117,0.01124655,-0.00971768,-0.02678155,0.00636930,-0.02717707,-0.00042064,-0.17070539,0.31982371,-0.93197238,1689771124375
7.50,0.01161319,0.00175649,-0.00401855,0.03501423,-0.00687991,-0.01394402,0.01217383,0.00071178,-0.00232194,0.03667412,-0.00997301,-0.00482835,-0.17086953,0.31840333,-0.93242854,1689771124405
7.53,0.01844524,0.00087127,-0.00606054,-0.02477579,-0.03309691,-0.02121177,0.01922767,-0.00057863,-0.00277093,-0.02169822,-0.03879988,-0.01352558,-0.17123187,0.31730494,-0.93273646,1689771124435
7.57,0.00788036,0.00832817,-0.01738328,-0.02065599,-0.02844322,-0.03690662,0.01099109,0.00259932,-0.01749504,-0.01478264,-0.03925982,-0.02894693,-0.17235520,0.31741640,-0.93249154,1689771124465
7.60,0.02025092,0.00253007,-0.01214129,0.00284470,-0.03214918,-0.03622156,0.02211271,-0.00088227,-0.00861170,0.00816289,-0.04189646,-0.02305900,-0.17334269,0.31770605,-0.93220985,1689771124496
7.63,-0.00038952,0.00228134,-0.00832397,0.07121665,-0.01985022,-0.06382987,0.00112894,-0.00048301,-0.00855201,0.08063589,-0.03699792,-0.04085464,-0.17388149,0.31655100,-0.93250239,1689771124526
7.67,0.01491074,-0.00677273,0.00049174,0.02190061,-0.03325657,-0.07198300,0.01439670,-0.00584570,0.00519661,0.03318155,-0.05360057,-0.05285028,-0.17467064,0.31500021,-0.93287998,1689771124556
7.70,0.00741516,-0.02370304,0.00533122,0.03151251,-0.02603749,-0.07378066,0.00568184,-0.02060024,0.01373271,0.04323013,-0.04701304,-0.05509541,-0.17573524,0.31458127,-0.93282139,1689771124586
7.73,0.01419827,-0.02445921,-0.00019836,0.00252073,-0.01701990,-0.06269611,0.01330409,-0.02287163,0.00998865,0.01306194,-0.03573536,-0.05271815,-0.17655216,0.31346062,-0.93304437,1689771124622
7.77,0.01874378,-0.03969133,-0.00722891,-0.00894564,-0.04569935,-0.02767428,0.01857957,-0.03940143,0.00901751,-0.00520316,-0.05230629,-0.01308815,-0.17746608,0.31329662,-0.93292606,1689771124647
